Image,Ground Truth,EasyOCR Prediction,Match
frame_27736.png,21,21,True
frame_27737.png,21,21,True
frame_27738.png,18,18,True
frame_27739.png,18,18,True
frame_27740.png,20,20,True
frame_27741.png,22,22,True
frame_27742.png,22,22,True
frame_27743.png,19,19,True
frame_27744.png,19,19,True
frame_27745.png,20,20,True
frame_27746.png,20,20,True
frame_27747.png,21,21,True
frame_27748.png,21,21,True
frame_27749.png,23,23,True
frame_27750.png,23,23,True
frame_27751.png,24,24,True
frame_27752.png,24,24,True
frame_27753.png,25,25,True
frame_27754.png,24,24,True
frame_27755.png,24,24,True
frame_27756.png,7,0,False
frame_27757.png,7,0,False
frame_27758.png,19,19,True
frame_27759.png,19,19,True
frame_27760.png,22,22,True
frame_27761.png,22,22,True
frame_27762.png,8,80,False
frame_27763.png,8,80,False
frame_27764.png,0,,False
frame_27765.png,0,,False
frame_27766.png,0,,False
frame_27767.png,0,,False
frame_27768.png,0,,False
frame_27769.png,0,90,False
frame_27770.png,0,90,False
frame_27771.png,10,10,True
frame_27772.png,10,10,True
frame_27773.png,10,10,True
frame_27774.png,10,10,True
frame_27775.png,15,15,True
frame_27776.png,15,15,True
frame_27777.png,25,25,True
frame_27778.png,25,25,True
frame_27779.png,32,32,True
frame_27780.png,32,32,True
frame_27781.png,32,32,True
frame_27782.png,27,27,True
frame_27783.png,23,23,True
frame_27784.png,23,23,True
frame_27785.png,20,20,True
frame_27786.png,20,20,True
frame_27787.png,20,20,True
frame_27788.png,21,21,True
frame_27789.png,21,21,True
frame_27790.png,23,23,True
frame_27791.png,23,23,True
frame_27792.png,21,21,True
frame_27793.png,21,21,True
frame_27794.png,21,21,True
frame_27795.png,21,21,True
frame_27796.png,22,22,True
frame_27797.png,22,22,True
frame_27798.png,13,13,True
frame_27799.png,13,13,True
frame_27800.png,13,13,True
frame_27801.png,17,17,True
frame_27802.png,17,17,True
frame_27803.png,21,21,True
frame_27804.png,21,21,True
frame_27805.png,16,16,True
frame_27806.png,16,16,True
frame_27807.png,11,110,False
frame_27808.png,11,11,True
frame_27809.png,0,4,False
frame_27810.png,0,,False
frame_27811.png,0,,False
frame_27812.png,0,90,False
frame_27813.png,0,0,True
frame_27814.png,5,,False
frame_27815.png,5,5,True
frame_27816.png,10,10,True
frame_27817.png,10,10,True
frame_27818.png,10,10,True
frame_27819.png,10,10,True
frame_27820.png,20,20,True
frame_27821.png,20,20,True
frame_27822.png,11,11,True
frame_27823.png,11,11,True
frame_27824.png,11,11,True
frame_27825.png,29,29,True
frame_27826.png,29,29,True
frame_27827.png,25,25,True
frame_27828.png,25,25,True
frame_27829.png,24,24,True
frame_27830.png,24,24,True
frame_27831.png,24,24,True
frame_27832.png,26,26,True
frame_27833.png,29,29,True
frame_27834.png,24,24,True
frame_27835.png,24,24,True
frame_27836.png,13,13,True
frame_27837.png,13,13,True
frame_27838.png,13,13,True
frame_27839.png,9,,False
frame_27840.png,9,,False
frame_27841.png,0,,False
frame_27842.png,0,,False
frame_27843.png,0,,False
frame_27844.png,0,,False
frame_27845.png,0,,False
frame_27846.png,10,10,True
frame_27847.png,10,10,True
frame_27848.png,10,10,True
frame_27849.png,10,10,True
frame_27850.png,10,10,True
frame_27851.png,10,10,True
frame_27852.png,20,20,True
frame_27853.png,20,20,True
frame_27854.png,20,20,True
frame_27855.png,11,110,False
frame_27856.png,15,15,True
frame_27857.png,15,15,True
frame_27858.png,13,13,True
frame_27859.png,16,16,True
frame_27860.png,16,16,True
frame_27861.png,14,14,True
frame_27862.png,14,14,True
frame_27863.png,15,15,True
frame_27864.png,15,15,True
frame_27865.png,14,14,True
frame_27866.png,14,14,True
frame_27867.png,0,,False
frame_27868.png,0,40,False
frame_27869.png,0,,False
frame_27870.png,0,,False
frame_27871.png,0,,False
frame_27872.png,5,50,False
frame_27873.png,5,50,False
frame_27874.png,10,10,True
frame_27875.png,10,10,True
frame_27876.png,10,10,True
frame_27877.png,10,10,True
frame_27878.png,0,,False
frame_27879.png,0,,False
frame_27880.png,0,,False
frame_27881.png,0,,False
frame_27882.png,10,10,True
frame_27883.png,10,10,True
frame_27884.png,10,10,True
frame_27885.png,0,40,False
frame_27886.png,0,40,False
frame_27887.png,0,40,False
frame_27888.png,0,40,False
frame_27889.png,0,,False
frame_27890.png,0,,False
frame_27891.png,10,10,True
frame_27892.png,10,10,True
frame_27893.png,10,10,True
frame_27894.png,10,10,True
frame_27895.png,15,15,True
frame_27896.png,15,15,True
frame_27897.png,13,13,True
frame_27898.png,13,13,True
frame_27899.png,9,,False
frame_27900.png,9,,False
frame_27901.png,4,,False
frame_27902.png,4,,False
frame_27903.png,4,,False
frame_27904.png,2,20,False
frame_27905.png,2,20,False
frame_27906.png,3,30,False
frame_27907.png,3,30,False
frame_27908.png,6,60,False
frame_27909.png,6,,False
frame_27910.png,4,0,False
frame_27911.png,4,0,False
frame_27912.png,2,20,False
frame_27913.png,2,20,False
frame_27914.png,6,60,False
frame_27915.png,4,0,False
frame_27916.png,4,40,False
frame_27917.png,4,,False
frame_27918.png,4,,False
frame_27919.png,4,40,False
frame_27920.png,14,14,True
frame_27921.png,14,14,True
frame_27922.png,14,14,True
frame_27923.png,14,14,True
frame_27924.png,14,14,True
frame_27925.png,13,13,True
frame_27926.png,13,13,True
frame_27927.png,11,11,True
frame_27928.png,11,11,True
frame_27929.png,6,,False
frame_27930.png,11,11,True
frame_27931.png,11,11,True
frame_27932.png,15,15,True
frame_27933.png,15,15,True
frame_27934.png,15,15,True
frame_27935.png,15,15,True
frame_27936.png,15,15,True
frame_27937.png,16,16,True
frame_27938.png,16,16,True
frame_27939.png,16,16,True
frame_27940.png,14,14,True
frame_27941.png,17,17,True
frame_27942.png,17,17,True
frame_27943.png,16,16,True
frame_27944.png,16,16,True
frame_27945.png,18,18,True
frame_27946.png,16,16,True
frame_27947.png,11,11,True
frame_27948.png,11,11,True
frame_27949.png,15,15,True
frame_27950.png,15,15,True
frame_27951.png,16,16,True
frame_27952.png,16,16,True
frame_27953.png,18,18,True
frame_27954.png,18,18,True
frame_27955.png,16,16,True
frame_27956.png,16,16,True
frame_27957.png,18,18,True
frame_27958.png,17,17,True
frame_27959.png,17,174,False
frame_27960.png,20,20,True
frame_27961.png,20,20,True
frame_27962.png,18,18,True
frame_27963.png,18,18,True
frame_27964.png,18,18,True
frame_27965.png,18,18,True
frame_27966.png,18,18,True
frame_27967.png,18,18,True
frame_27968.png,20,20,True
frame_27969.png,20,20,True
frame_27970.png,21,21,True
frame_27971.png,21,21,True
frame_27972.png,18,18,True
frame_27973.png,19,19,True
frame_27974.png,19,19,True
frame_27975.png,20,20,True
frame_27976.png,20,20,True
frame_27977.png,20,20,True
frame_27978.png,20,20,True
frame_27979.png,19,19,True
frame_27980.png,19,19,True
frame_27981.png,20,20,True
frame_27982.png,20,20,True
frame_27983.png,21,21,True
frame_27984.png,21,21,True
frame_27985.png,17,17,True
frame_27986.png,17,17,True
frame_27987.png,18,18,True
frame_27988.png,18,18,True
frame_27989.png,21,21,True
frame_27990.png,24,24,True
frame_27991.png,24,24,True
frame_27992.png,20,20,True
frame_27993.png,20,20,True
frame_27994.png,18,18,True
frame_27995.png,18,18,True
frame_27996.png,20,20,True
frame_27997.png,20,20,True
frame_27998.png,20,20,True
frame_27999.png,20,20,True
frame_28000.png,17,17,True
frame_28001.png,17,176,False
frame_28002.png,17,17,True
frame_28003.png,19,19,True
frame_28004.png,19,19,True
frame_28005.png,18,18,True
frame_28006.png,18,18,True
frame_28007.png,16,16,True
frame_28008.png,16,16,True
frame_28009.png,17,17,True
frame_28010.png,17,17,True
frame_28011.png,18,18,True
frame_28012.png,18,18,True
frame_28013.png,12,12,True
frame_28014.png,12,12,True
frame_28015.png,0,,False
frame_28016.png,0,,False
frame_28017.png,0,,False
frame_28018.png,0,,False
frame_28019.png,0,,False
frame_28020.png,5,5,True
frame_28021.png,10,10,True
frame_28022.png,10,10,True
frame_28023.png,10,10,True
frame_28024.png,20,20,True
frame_28025.png,20,20,True
frame_28026.png,30,30,True
frame_28027.png,30,30,True
frame_28028.png,20,20,True
frame_28029.png,20,20,True
frame_28030.png,15,15,True
frame_28031.png,15,15,True
frame_28032.png,15,15,True
frame_28033.png,14,14,True
frame_28034.png,16,16,True
frame_28035.png,16,16,True
frame_28036.png,16,16,True
frame_28037.png,18,18,True
frame_28038.png,18,18,True
frame_28039.png,17,17,True
frame_28040.png,17,17,True
frame_28041.png,16,16,True
frame_28042.png,17,17,True
frame_28043.png,20,20,True
frame_28044.png,20,20,True
frame_28045.png,20,20,True
frame_28046.png,17,170,False
frame_28047.png,17,17,True
frame_28048.png,17,17,True
frame_28049.png,17,17,True
frame_28050.png,18,18,True
frame_28051.png,18,18,True
frame_28052.png,19,19,True
frame_28053.png,19,19,True
frame_28054.png,17,17,True
frame_28055.png,17,17,True
frame_28056.png,17,17,True
frame_28057.png,17,17,True
frame_28058.png,14,14,True
frame_28059.png,14,14,True
frame_28060.png,17,176,False
frame_28061.png,15,15,True
frame_28062.png,15,15,True
frame_28063.png,14,14,True
frame_28064.png,14,14,True
frame_28065.png,16,16,True
frame_28066.png,16,16,True
frame_28067.png,17,17,True
frame_28068.png,17,17,True
frame_28069.png,18,18,True
frame_28070.png,18,18,True
frame_28071.png,7,9,False
frame_28072.png,7,,False
frame_28073.png,8,80,False
frame_28074.png,8,8,True
frame_28075.png,8,80,False
frame_28076.png,10,10,True
frame_28077.png,9,90,False
frame_28078.png,9,90,False
frame_28079.png,8,80,False
frame_28080.png,10,10,True
frame_28081.png,10,10,True
frame_28082.png,8,,False
frame_28083.png,8,,False
frame_28084.png,7,,False
frame_28085.png,7,,False
frame_28086.png,7,,False
frame_28087.png,7,0,False
frame_28088.png,10,10,True
frame_28089.png,10,10,True
frame_28090.png,6,64,False
frame_28091.png,11,11,True
frame_28092.png,11,11,True
frame_28093.png,5,5,True
frame_28094.png,5,5,True
frame_28095.png,5,5,True
frame_28096.png,5,5,True
frame_28097.png,10,10,True
frame_28098.png,10,10,True
frame_28099.png,17,17,True
frame_28100.png,17,17,True
frame_28101.png,3,3,True
frame_28102.png,3,3,True
frame_28103.png,9,,False
frame_28104.png,9,,False
frame_28105.png,9,,False
frame_28106.png,25,25,True
frame_28107.png,25,25,True
frame_28108.png,24,24,True
frame_28109.png,24,24,True
frame_28110.png,24,24,True
frame_28111.png,24,24,True
frame_28112.png,22,22,True
frame_28113.png,22,22,True
frame_28114.png,26,26,True
frame_28115.png,26,26,True
frame_28116.png,23,23,True
frame_28117.png,23,23,True
frame_28118.png,23,23,True
frame_28119.png,21,21,True
frame_28120.png,21,21,True
frame_28121.png,15,15,True
frame_28122.png,15,15,True
frame_28123.png,0,,False
frame_28124.png,0,,False
frame_28125.png,-11,-11,True
frame_28126.png,-11,-11,True
frame_28127.png,-11,-11,True
frame_28128.png,0,0,True
frame_28129.png,0,0,True
frame_28130.png,28 36,28 36,True
frame_28131.png,28 36,28 490 36,False
frame_28132.png,28 36,28 36,True
frame_28133.png,28 36,28 36,True
frame_28134.png,28 36,28 36,True
frame_28135.png,28 36,28 36,True
frame_28136.png,28 36,28 36,True
frame_28137.png,28 36,28 36,True
frame_28138.png,28 36,28 36,True
frame_28139.png,28 36,28 36,True
frame_28140.png,28 36,28 36,True
frame_28141.png,28 36,28 4 36,False
frame_28142.png,28 36,28 36,True
frame_28143.png,28 36,28 90 36,False
frame_28144.png,28 36,28 36,True
frame_28145.png,28 36,28 49 36,False
frame_28146.png,28 36,28 490 36,False
frame_28147.png,28 36,28 190 36,False
frame_28148.png,28 36,36,False
frame_28149.png,28 36,28 49 36,False
frame_28150.png,28 36,28 490 36,False
frame_28151.png,28 36,28 490 36,False
frame_28152.png,28 36,28 490 36,False
frame_28153.png,0,94,False
frame_28154.png,0,90,False
frame_28155.png,0,90,False
frame_28156.png,10,10,True
frame_28157.png,10,10,True
frame_28158.png,15,15,True
frame_28159.png,15,15,True
frame_28160.png,15,15,True
frame_28161.png,28,28,True
frame_28162.png,28,28,True
frame_28163.png,14,14,True
frame_28164.png,14,14,True
frame_28165.png,6,60,False
frame_28166.png,17,17,True
frame_28167.png,17,17,True
frame_28168.png,16,16,True
frame_28169.png,16,16,True
frame_28170.png,15,15,True
frame_28171.png,15,15,True
frame_28172.png,15,15,True
frame_28173.png,15,15,True
frame_28174.png,15,15,True
frame_28175.png,15,15,True
frame_28176.png,18,18,True
frame_28177.png,18,18,True
frame_28178.png,15,15,True
frame_28179.png,15,15,True
frame_28180.png,14,14,True
frame_28181.png,14,14,True
frame_28182.png,14,14,True
frame_28183.png,14,14,True
frame_28184.png,14,14,True
frame_28185.png,16,16,True
frame_28186.png,16,16,True
frame_28187.png,15,15,True
frame_28188.png,15,15,True
frame_28189.png,14,14,True
frame_28190.png,14,14,True
frame_28191.png,13,13,True
frame_28192.png,13,13,True
frame_28193.png,15,15,True
frame_28194.png,16,16,True
frame_28195.png,16,16,True
frame_28196.png,16,16,True
frame_28197.png,16,16,True
frame_28198.png,15,15,True
frame_28199.png,15,15,True
frame_28200.png,15,15,True
frame_28201.png,15,15,True
frame_28202.png,15,15,True
frame_28203.png,15,15,True
frame_28204.png,17,17,True
frame_28205.png,17,17,True
frame_28206.png,17,17,True
frame_28207.png,17,17,True
frame_28208.png,15,15,True
frame_28209.png,15,15,True
frame_28210.png,15,15,True
frame_28211.png,16,16,True
frame_28212.png,16,16,True
frame_28213.png,16,16,True
frame_28214.png,16,16,True
frame_28215.png,17,17,True
frame_28216.png,17,17,True
frame_28217.png,14,14,True
frame_28218.png,14,14,True
frame_28219.png,13,13,True
frame_28220.png,13,13,True
frame_28221.png,0,,False
frame_28222.png,0,,False
frame_28223.png,0,,False
frame_28224.png,0,,False
frame_28225.png,0,,False
frame_28226.png,0,,False
frame_28227.png,5,5,True
frame_28228.png,5,5,True
frame_28229.png,10,10,True
frame_28230.png,10,10,True
frame_28231.png,10,10,True
frame_28232.png,0,,False
frame_28233.png,0,,False
frame_28234.png,0,,False
frame_28235.png,0,,False
frame_28236.png,0,,False
frame_28237.png,0,,False
frame_28238.png,0,,False
frame_28239.png,10,10,True
frame_28240.png,10,10,True
frame_28241.png,15,15,True
frame_28242.png,15,15,True
frame_28243.png,0,,False
frame_28244.png,0,0,True
frame_28245.png,0,0,True
frame_28246.png,0,,False
frame_28247.png,5,5,True
frame_28248.png,5,5 0,False
frame_28249.png,5,5 0,False
frame_28250.png,10,10,True
frame_28251.png,10,10,True
frame_28252.png,15,15,True
frame_28253.png,15,15,True
frame_28254.png,15,15,True
frame_28255.png,15,15,True
frame_28256.png,10,10,True
frame_28257.png,8,80,False
frame_28258.png,8,8 0,False
frame_28259.png,11,11,True
frame_28260.png,9,0,False
frame_28261.png,9,0,False
frame_28262.png,8,8,True
frame_28263.png,8,8,True
frame_28264.png,8,8,True
frame_28265.png,8,80,False
frame_28266.png,9,,False
frame_28267.png,12,12,True
frame_28268.png,12,12,True
frame_28269.png,13,13,True
frame_28270.png,13,13,True
frame_28271.png,10,10,True
frame_28272.png,10,10,True
frame_28273.png,10,10,True
frame_28274.png,10,10,True
frame_28275.png,14,14,True
frame_28276.png,14,14,True
frame_28277.png,12,12,True
frame_28278.png,12,12,True
frame_28279.png,11,11,True
frame_28280.png,13,13,True
frame_28281.png,13,13,True
frame_28282.png,12,12,True
frame_28283.png,12,12,True
frame_28284.png,10,10,True
frame_28285.png,10,10,True
frame_28286.png,12,12,True
frame_28287.png,12,12,True
frame_28288.png,10,10,True
frame_28289.png,10,10,True
frame_28290.png,11,11,True
frame_28291.png,11,11,True
frame_28292.png,12,12,True
frame_28293.png,12,12,True
frame_28294.png,12,12,True
frame_28295.png,13,13,True
frame_28296.png,13,13,True
frame_28297.png,12,12,True
frame_28298.png,12,12,True
frame_28299.png,8,8 4,False
frame_28300.png,8,,False
frame_28301.png,8,8 0,False
frame_28302.png,8,8 0,False
frame_28303.png,11,11,True
frame_28304.png,11,11,True
frame_28305.png,9,9,True
frame_28306.png,9,9,True
frame_28307.png,11,11,True
frame_28308.png,11,11,True
frame_28309.png,9,9,True
frame_28310.png,9,,False
frame_28311.png,7,4,False
frame_28312.png,9,,False
frame_28313.png,9,,False
frame_28314.png,9,,False
frame_28315.png,9,,False
frame_28316.png,11,11,True
frame_28317.png,11,11,True
frame_28318.png,11,11,True
frame_28319.png,11,11,True
frame_28320.png,15,15,True
frame_28321.png,15,15,True
frame_28322.png,13,13,True
frame_28323.png,13,13,True
frame_28324.png,13,13,True
frame_28325.png,11,11,True
frame_28326.png,11,11,True
frame_28327.png,10,10,True
frame_28328.png,10,10,True
frame_28329.png,10,10,True
frame_28330.png,10,10,True
frame_28331.png,8,8 4,False
frame_28332.png,8,8 0,False
frame_28333.png,7,0,False
frame_28334.png,7,,False
frame_28335.png,7,5,False
frame_28336.png,7,,False
frame_28337.png,-5,5,False
frame_28338.png,-5,5,False
frame_28339.png,-10,-10,True
frame_28340.png,-10,-10,True
frame_28341.png,-10,-10,True
frame_28342.png,5,5,True
frame_28343.png,5,5,True
frame_28344.png,10,10,True
frame_28345.png,10,10,True
frame_28346.png,20,20,True
frame_28347.png,20,20,True
frame_28348.png,30,30,True
frame_28349.png,30,30,True
frame_28350.png,18,18,True
frame_28351.png,21,21,True
frame_28352.png,21,21,True
frame_28353.png,21,21,True
frame_28354.png,23,23,True
frame_28355.png,6,6 0,False
frame_28356.png,6,6 0,False
frame_28357.png,0,,False
frame_28358.png,0,,False
frame_28359.png,0,,False
frame_28360.png,0,0,True
frame_28361.png,0,0,True
frame_28362.png,28 36,28 36,True
frame_28363.png,28 36,28 36,True
frame_28364.png,28 36,28 36,True
frame_28365.png,28 36,28 36,True
frame_28366.png,28 36,28 36,True
frame_28367.png,28 36,28 36,True
frame_28368.png,28 36,28 436 36,False
frame_28369.png,28 36,28 4 36,False
frame_28370.png,28 36,28 36,True
frame_28371.png,28 36,28 36,True
frame_28372.png,28 36,28 36,True
frame_28373.png,28 36,28 4 36,False
frame_28374.png,28 36,28 4 36,False
frame_28375.png,28 36,28 36,True
frame_28376.png,28 36,28 36,True
frame_28377.png,28 36,28 0 36,False
frame_28378.png,28 36,28 36,True
frame_28379.png,28 36,28 36,True
frame_28380.png,28 36,28 49 36,False
frame_28381.png,28 36,28 4 36,False
frame_28382.png,28 36,28 7 36,False
frame_28383.png,28 36,28 36,True
frame_28384.png,28 36,28 36,True
frame_28385.png,28 36,28 36,True
frame_28386.png,28 36,28 36,True
frame_28387.png,28 36,28 4 36,False
frame_28388.png,28 36,28 4 36,False
frame_28389.png,28 36,28 36,True
frame_28390.png,28 36,28 36,True
frame_28391.png,28 36,28 36,True
frame_28392.png,28 36,28 36,True
frame_28393.png,28 36,28 36,True
frame_28394.png,28 36,28 4 36,False
frame_28395.png,28 36,28 36,True
frame_28396.png,28 36,28 36,True
frame_28397.png,28 36,28 36,True
frame_28398.png,28 36,28 40 36,False
frame_28399.png,28 36,28 36,True
frame_28400.png,28 36,28 36,True
frame_28401.png,28 36,28 36,True
frame_28402.png,28 36,28 36,True
frame_28403.png,28 36,28 4 36,False
frame_28404.png,28 36,28 36,True
frame_28405.png,5,50,False
frame_28406.png,5,,False
frame_28407.png,5,50 1,False
frame_28408.png,10,10,True
frame_28409.png,20,20,True
frame_28410.png,20,20,True
frame_28411.png,20,20,True
frame_28412.png,29,29,True
frame_28413.png,29,29,True
frame_28414.png,29,29,True
frame_28415.png,29,29,True
frame_28416.png,29,29,True
frame_28417.png,20,20,True
frame_28418.png,22,22,True
frame_28419.png,20,20,True
frame_28420.png,20,20,True
frame_28421.png,21,21,True
frame_28422.png,21,21,True
frame_28423.png,20,20,True
frame_28424.png,20,20,True
frame_28425.png,18,18,True
frame_28426.png,18,18,True
frame_28427.png,18,18,True
frame_28428.png,22,22,True
frame_28429.png,22,22,True
frame_28430.png,18,18,True
frame_28431.png,18,18,True
frame_28432.png,19,19,True
frame_28433.png,19,19,True
frame_28434.png,21,21,True
frame_28435.png,21,21,True
frame_28436.png,22,22,True
frame_28437.png,22,22,True
frame_28438.png,20,20,True
frame_28439.png,20,20,True
frame_28440.png,19,19,True
frame_28441.png,19,4 19,False
frame_28442.png,13,13,True
frame_28443.png,13,13,True
frame_28444.png,28 36,28 36,True
frame_28445.png,28 36,28 36,True
frame_28446.png,28 36,28 36,True
frame_28447.png,28 36,28 36,True
frame_28448.png,28 36,28 49 36,False
frame_28449.png,28 36,28 36,True
frame_28450.png,28 36,28 36,True
frame_28451.png,28 36,28 36,True
frame_28452.png,28 36,28 36,True
frame_28453.png,28 36,28 9 36,False
frame_28454.png,28 36,28 49 36,False
frame_28455.png,28 36,28 36,True
frame_28456.png,28 36,28 36,True
frame_28457.png,28 36,36,False
frame_28458.png,28 36,28 36,True
frame_28459.png,28 36,28 36,True
frame_28460.png,28 36,28 36,True
frame_28461.png,28 36,28 49 36,False
frame_28462.png,28 36,28 36,True
frame_28463.png,28 36,28 36,True
frame_28464.png,28 36,28 36,True
frame_28465.png,28 36,28 36,True
frame_28466.png,28 36,28 49 36,False
frame_28467.png,28 36,28 36,True
frame_28468.png,28 36,28 36,True
frame_28469.png,28 36,28 36,True
frame_28470.png,28 36,28 36,True
frame_28471.png,28 36,28 36,True
frame_28472.png,28 36,28 36,True
frame_28473.png,28 36,28 36,True
frame_28474.png,28 36,28 36,True
frame_28475.png,28 36,28 36,True
frame_28476.png,28 36,28 36,True
frame_28477.png,28 36,28 36,True
frame_28478.png,28 36,1 28 36,False
frame_28479.png,28 36,1 28 4 36,False
frame_28480.png,28 36,28 36,True
frame_28481.png,28 36,28 36,True
frame_28482.png,28 36,28 49 36,False
frame_28483.png,28 36,28 4 36,False
frame_28484.png,28 36,28 49 36,False
frame_28485.png,28 36,28 4 36,False
frame_28486.png,28 36,28 36,True
frame_28487.png,28 36,28 4 36,False
frame_28488.png,28 36,28 36,True
frame_28489.png,28 36,28 36,True
frame_28490.png,28 36,28 36,True
frame_28491.png,28 36,28 36,True
frame_28492.png,28 36,28 36,True
frame_28493.png,28 36,28 36,True
frame_28494.png,28 36,28 36,True
frame_28495.png,28 36,28 36,True
frame_28496.png,28 36,28 49 36,False
frame_28497.png,28 36,28 36,True
frame_28498.png,28 36,289 36,False
frame_28499.png,28 36,28 -9 36,False
frame_28500.png,28 36,28 49 36,False
frame_28501.png,28 36,28 4 36,False
frame_28502.png,28 36,28 4 36,False
frame_28503.png,28 36,28 4 36,False
frame_28504.png,28 36,4 28 36,False
frame_28505.png,28 36,28 36,True
frame_28506.png,28 36,28 49 36,False
frame_28507.png,28 36,28 4 36,False
frame_28508.png,28 36,28 9 36,False
frame_28509.png,28 36,4 28 36,False
frame_28510.png,28 36,28 49 36,False
frame_28511.png,28 36,28 36,True
frame_28512.png,28 36,28 49 36,False
frame_28513.png,28 36,28 4 36,False
frame_28514.png,28 36,28 4 36,False
frame_28515.png,28 36,28 36,True
frame_28516.png,28 36,28 49 36,False
frame_28517.png,28 36,28 490 36,False
frame_28518.png,28 36,28 490 36,False
frame_28519.png,28 36,28 49 36,False
frame_28520.png,28 36,28 490 36,False
frame_28521.png,28 36,289 36,False
frame_28522.png,28 36,28 490 36,False
frame_28523.png,28 36,28 49 36,False
frame_28524.png,28 36,28 49 36,False
frame_28525.png,28 36,28 49 36,False
frame_28526.png,28 36,28 49 36,False
frame_28527.png,28 36,28 36,True
frame_28528.png,28 36,28 49 36,False
frame_28529.png,28 36,28 49 36,False
frame_28530.png,28 36,28 36,True
frame_28531.png,28 36,28 36,True
frame_28532.png,28 36,28 36,True
frame_28533.png,28 36,28 490 36,False
frame_28534.png,28 36,28 36,True
frame_28535.png,28 36,28 36,True
frame_28536.png,28 36,28 36,True
frame_28537.png,28 36,28 36,True
frame_28538.png,28 36,28 36,True
frame_28539.png,28 36,28 36,True
frame_28540.png,28 36,28 36,True
frame_28541.png,28 36,28 190 36,False
frame_28542.png,28 36,28 4 36,False
frame_28543.png,28 36,28 36,True
frame_28544.png,28 36,28 36,True
frame_28545.png,28 36,28 490 36,False
frame_28546.png,28 36,28 36,True
frame_28547.png,28 36,28 36,True
frame_28548.png,28 36,28 36,True
frame_28549.png,28 36,28 36,True
frame_28550.png,28 36,28 490 36,False
frame_28551.png,28 36,28 36,True
frame_28552.png,28 36,28 36,True
frame_28553.png,28 36,28 36,True
frame_28554.png,28 36,28 190 36,False
frame_28555.png,28 36,28 36,True
frame_28556.png,28 36,28 490 36,False
frame_28557.png,28 36,28 490 36,False
frame_28558.png,28 36,28 490 36,False
frame_28559.png,28 36,28 36,True
frame_28560.png,28 36,28 40 36,False
frame_28561.png,28 36,28 36,True
frame_28562.png,28 36,28 49 36,False
frame_28563.png,28 36,28 49 36,False
frame_28564.png,28 36,28 190 36,False
frame_28565.png,28 36,28 49 36,False
frame_28566.png,28 36,28 36,True
frame_28567.png,28 36,28 49 36,False
frame_28568.png,28 36,28 36,True
frame_28569.png,28 36,28 49 36,False
frame_28570.png,28 36,28 36,True
frame_28571.png,28 36,28 49 36,False
frame_28572.png,28 36,28 49 36,False
frame_28573.png,28 36,28 36,True
frame_28574.png,28 36,28 49 36,False
frame_28575.png,28 36,28 49 36,False
frame_28576.png,28 36,28 49 36,False
frame_28577.png,28 36,28 49 36,False
frame_28578.png,28 36,28 49 36,False
frame_28579.png,28 36,28 49 36,False
frame_28580.png,28 36,28 9 36,False
frame_28581.png,28 36,28 49 36,False
frame_28582.png,28 36,28 49 36,False
frame_28583.png,28 36,28 9 36,False
frame_28584.png,28 36,28 490 36,False
frame_28585.png,28 36,28 49 36,False
frame_28586.png,28 36,28 49 36,False
frame_28587.png,28 36,28 36,True
frame_28588.png,28 36,28 19 36,False
frame_28589.png,28 36,28 36,True
frame_28590.png,28 36,28 490 36,False
frame_28591.png,28 36,28 49 36,False
frame_28592.png,28 36,28 49 36,False
frame_28593.png,28 36,28 49 36,False
frame_28594.png,28 36,28 49 36,False
frame_28595.png,28 36,28 36,True
frame_28596.png,28 36,28 49 36,False
frame_28597.png,28 36,28 9 36,False
frame_28598.png,28 36,28 49 36,False
frame_28599.png,28 36,28 49 36,False
frame_28600.png,28 36,28 36,True
frame_28601.png,28 36,28 36,True
frame_28602.png,28 36,28 36,True
frame_28603.png,28 36,28 49 36,False
frame_28604.png,28 36,28 9 36,False
frame_28605.png,28 36,28 49 36,False
frame_28606.png,28 36,28 49 36,False
frame_28607.png,28 36,28 19 36,False
frame_28608.png,28 36,28 36,True
frame_28609.png,28 36,28 10 36,False
frame_28610.png,28 36,28 36,True
frame_28611.png,28 36,28 190 36,False
frame_28612.png,28 36,28 490 36,False
frame_28613.png,28 36,28 36,True
frame_28614.png,28 36,28 36,True
frame_28615.png,28 36,28 49 36,False
frame_28616.png,28 36,28 36,True
frame_28617.png,0,,False
frame_28618.png,0,,False
frame_28619.png,0,,False
frame_28620.png,28 36,28 36,True
frame_28621.png,28 36,28 36,True
frame_28622.png,28 36,28 36,True
frame_28623.png,28 36,28 9 36,False
frame_28624.png,28 36,28 49 36,False
frame_28625.png,0,,False
frame_28626.png,0,,False
frame_28627.png,10,10,True
frame_28628.png,10,10,True
frame_28629.png,10,10,True
frame_28630.png,15,15,True
frame_28631.png,15,15,True
frame_28632.png,28,28,True
frame_28633.png,28,28,True
frame_28634.png,28,28,True
frame_28635.png,19,19,True
frame_28636.png,12,12,True
frame_28637.png,12,12,True
frame_28638.png,15,15,True
frame_28639.png,15,15,True
frame_28640.png,15,15,True
frame_28641.png,15,15,True
frame_28642.png,28 36,28 190 36,False
frame_28643.png,28 36,28 36,True
frame_28644.png,28 36,28 490 36,False
frame_28645.png,28 36,28 190 36,False
frame_28646.png,28 36,28 190 36,False
frame_28647.png,28 36,28 190 36,False
